CreditScore,Geography,Gender,Age,Balance,HasCrCard,EstimatedSalary,Exited
698,France,Female,37,166178.02,1,71972.95,0
758,France,Male,26,155739.76,1,171552.02,0
683,France,Male,30,114779.35,0,183171.47,0
785,Germany,Female,33,127211.45,0,191961.83,0
850,France,Female,28,0.0,1,164864.67,0
667,France,Female,24,0.0,0,34335.55,0
729,France,Male,34,152303.8,1,12128.69,0
557,France,Male,33,54503.55,1,371.05,0
500,Spain,Male,38,0.0,0,192013.23,0
588,France,Female,24,0.0,1,140586.08,0
833,France,Male,37,151226.18,1,136129.49,0
606,France,Female,71,0.0,1,169741.96,0
672,Germany,Male,40,89025.88,1,188892.19,0
617,France,Female,35,0.0,0,13066.3,0
479,France,Male,47,0.0,1,95270.83,0
640,Spain,Male,62,0.0,1,101663.47,0
658,Spain,Female,32,145553.07,1,31484.76,0
529,Spain,Female,43,0.0,0,79476.63,0
519,France,Male,42,0.0,1,101485.72,0
603,France,Male,31,0.0,1,169915.02,0
772,France,Male,47,152347.01,0,17671.78,0
704,Spain,Male,48,167997.6,1,173498.45,0
790,France,Male,26,0.0,1,20510.79,0
549,Germany,Female,31,135020.21,1,23343.18,0
688,France,Female,32,0.0,0,177607.77,0
449,France,Female,37,0.0,1,82176.48,0
698,Spain,Female,39,161993.89,0,90212.38,0
691,France,Female,33,0.0,1,164074.89,0
697,Spain,Female,40,130334.35,0,116951.1,0
790,Spain,Male,37,0.0,1,149418.41,0
850,Germany,Female,32,116968.91,0,175094.62,0
520,Spain,Female,42,0.0,1,34410.55,0
655,Spain,Female,36,135515.76,1,86013.96,0
445,France,Female,30,0.0,1,127939.19,0
640,Germany,Male,23,72012.76,1,161333.13,0
655,Spain,Male,37,0.0,1,106040.97,0
714,France,Female,26,89928.99,1,46203.31,0
788,France,Female,33,0.0,0,116978.19,0
746,France,Male,47,142382.03,1,62086.62,0
743,France,Male,71,0.0,0,29837.65,0
589,Germany,Male,48,126111.61,0,133961.19,0
655,France,Male,24,107065.31,1,51959.82,0
481,France,Female,28,0.0,1,145215.96,0
760,Germany,Female,34,58003.41,1,90346.1,0
584,France,Male,33,0.0,0,59103.13,0
472,Spain,Male,40,0.0,1,70154.22,0
745,Germany,Male,35,98270.34,1,133617.43,0
750,Germany,Male,42,151836.36,1,68695.38,0
707,France,Male,42,16893.59,1,77502.56,0
785,France,Male,55,0.0,1,7008.65,0
807,France,Female,34,0.0,0,114448.13,0
599,Spain,Male,36,0.0,0,13210.56,0
671,Germany,Female,44,84745.03,0,34673.98,0
756,Germany,Male,27,131899.0,1,93302.29,0
606,Spain,Female,23,70417.79,0,90896.04,0
798,France,Male,32,0.0,0,37731.95,0
693,France,Male,31,0.0,0,182270.88,0
518,France,Male,42,151027.05,1,119377.36,0
662,France,Female,37,0.0,1,151871.84,0
529,France,Male,30,116295.29,1,75285.47,0
776,France,Male,37,0.0,0,8065.0,0
850,Germany,Male,43,129305.09,0,19244.58,0
705,France,Male,32,0.0,1,7921.57,0
540,Spain,Male,37,120825.7,1,28257.89,0
676,Spain,Female,30,0.0,0,157888.5,0
489,France,Male,38,0.0,0,196990.79,0
604,Germany,Female,25,157780.84,1,58426.81,0
651,France,Male,40,0.0,1,147715.83,0
568,France,Female,38,132951.92,0,124486.28,0
555,Germany,Male,41,113270.2,1,185387.14,0
545,France,Female,32,0.0,1,52067.37,0
667,France,Male,36,0.0,1,40062.29,0
670,Spain,Male,35,124268.64,0,84321.03,0
598,Spain,Female,35,0.0,0,88658.73,0
554,France,Male,31,0.0,0,192660.55,0
524,France,Male,29,0.0,1,105448.74,0
622,France,Female,32,169089.38,1,101057.95,0
729,Germany,Male,30,63669.42,1,145111.37,0
752,Germany,Male,32,115587.49,0,101677.46,0
850,France,Female,43,0.0,0,2465.8,0
657,Spain,Male,41,109402.13,1,66463.62,0
611,France,Female,43,64897.75,1,114996.33,0
714,Spain,Male,45,150900.29,0,139889.15,0
714,Germany,Male,33,35016.6,1,53667.08,0
718,France,Male,48,0.0,1,72105.63,0
712,France,Male,34,0.0,1,195052.12,0
514,France,Male,35,121030.9,1,10008.68,0
631,Spain,Female,31,88161.85,1,127630.88,0
528,France,Male,29,102787.42,1,55972.56,0
712,Spain,Female,30,0.0,1,152417.97,0
606,Spain,Male,36,94153.56,0,120138.27,0
705,Germany,Male,42,166685.92,1,55313.51,0
739,Spain,Male,19,89750.21,1,193008.52,0
850,Spain,Male,44,0.0,1,183617.32,0
776,Spain,Male,39,104349.45,0,79503.05,0
592,France,Female,38,0.0,1,35338.96,0
622,Germany,Male,33,96926.12,1,48553.77,0
826,France,Male,26,142662.68,0,60285.3,0
850,Germany,Female,43,92244.83,1,54949.73,0
593,France,Male,32,99162.29,1,128384.11,0
543,Spain,Female,46,140355.6,1,85086.78,0
650,Spain,Male,20,0.0,1,113469.65,0
733,Spain,Male,36,0.0,0,108377.82,0
703,France,Female,42,0.0,0,72500.68,0
807,Germany,Male,37,130110.45,0,172097.95,0
716,Germany,Male,27,122552.34,1,67611.36,0
644,France,Male,38,0.0,1,79928.41,0
768,France,Male,54,69712.74,1,69381.05,0
639,France,Female,31,98360.03,0,20973.8,0
593,France,Female,41,0.0,1,65170.66,0
676,France,Female,43,0.0,1,55119.53,0
666,Germany,Female,37,158468.76,0,93266.01,0
759,France,Female,33,0.0,1,56583.88,0
641,France,Female,42,0.0,0,121138.77,0
693,France,Male,37,0.0,1,82867.55,0
719,Spain,Male,50,0.0,0,10772.13,0
527,Germany,Male,58,137318.42,1,126144.96,0
660,Germany,Male,46,109019.65,1,33680.56,0
690,Spain,Female,36,91760.11,1,135784.94,0
668,Germany,Male,34,80242.37,0,56780.97,0
766,Spain,Male,36,78381.13,0,153831.6,0
687,Germany,Male,44,95368.14,1,1787.85,0
793,Spain,Male,41,0.0,1,152153.74,0
601,France,Male,40,127847.86,0,173245.68,0
705,Germany,Female,40,92889.91,1,109496.69,0
752,Germany,Female,42,65046.08,0,140139.28,0
523,Germany,Male,63,116227.27,1,119404.63,0
634,France,Male,34,145030.92,1,41820.65,0
758,Spain,Male,61,0.0,1,43982.41,0
613,France,Male,40,124339.9,0,193309.58,0
650,France,Male,33,98064.97,1,52411.99,0
650,Spain,Male,41,0.0,0,191599.67,0
553,France,Male,33,118082.89,0,94440.45,0
481,France,Female,34,0.0,1,125253.46,0
850,France,Female,46,0.0,1,187980.21,0
850,France,Male,34,0.0,0,52796.31,0
708,Germany,Female,23,71433.08,1,103697.57,0
751,Spain,Female,37,99773.85,1,54865.92,0
786,Spain,Female,39,0.0,0,100929.59,0
646,Germany,Male,39,154439.86,1,171519.06,0
529,France,Female,27,0.0,1,37769.98,0
511,France,Female,30,0.0,1,143994.86,0
458,Spain,Male,36,0.0,1,79723.78,0
607,Germany,Male,47,148826.32,1,79450.61,0
487,France,Female,34,96019.5,0,9085.0,0
573,France,Male,35,0.0,1,11743.89,0
482,France,Female,35,133111.73,0,79957.95,0
720,France,Male,52,0.0,1,14781.12,0
739,France,Male,29,0.0,1,164484.78,0
678,France,Female,46,0.0,0,82106.19,0
524,France,Male,22,0.0,1,74405.34,0
694,France,Male,38,0.0,0,156858.2,0
477,Spain,Female,48,129120.64,0,26475.79,0
620,France,Female,29,0.0,0,153392.28,0
546,Germany,Female,42,86351.85,1,57380.13,0
668,France,Female,37,128645.67,1,92149.64,0
444,France,Male,34,144318.97,1,112668.06,0
637,Germany,Female,36,145750.45,1,96660.76,0
585,Germany,Male,36,146050.97,0,86424.57,0
850,France,Female,40,0.0,1,35034.15,0
697,Germany,Male,51,147910.3,1,53581.14,0
701,Spain,Female,42,0.0,0,24210.56,0
511,Spain,Female,29,0.0,0,140676.98,0
728,France,Female,34,90425.15,1,11597.69,0
655,France,Male,27,0.0,1,51620.94,0
658,France,Male,29,80262.6,1,20612.82,0
537,France,Male,47,0.0,0,25482.62,0
663,Germany,Male,42,115930.87,1,19862.78,0
762,Spain,Male,35,122929.42,0,149822.04,0
850,France,Female,46,157866.77,1,18986.12,0
531,Germany,Female,64,175754.87,1,60721.4,0
527,France,Female,25,0.0,0,96758.58,0
723,France,Male,30,124119.54,1,162198.32,0
687,Spain,Female,29,93617.07,0,113050.92,0
595,Spain,Female,23,101126.66,0,37042.8,0
734,Spain,Female,39,92636.96,1,125671.29,0
706,Germany,Male,38,163034.82,1,135662.17,0
584,France,Male,35,0.0,1,192381.21,0
711,France,Male,64,0.0,1,3185.67,0
728,Germany,Female,32,127772.1,1,152643.48,0
748,France,Male,32,154737.88,1,172638.13,0
518,France,Female,28,85146.36,0,2803.89,0
738,France,Male,26,0.0,1,48644.94,0
593,Spain,Male,31,112713.34,1,176868.89,0
540,Germany,Male,35,127801.88,0,84239.46,0
807,Germany,Female,40,134590.21,1,46253.65,0
577,Spain,Female,40,0.0,1,108787.0,0
721,Spain,Male,33,0.0,0,117626.9,0
732,France,Male,46,0.0,1,184350.78,0
686,Germany,Male,26,57422.62,1,79189.4,0
513,Germany,Female,49,171601.27,1,126223.84,0
728,Germany,Male,39,152182.83,0,161203.6,0
606,Germany,Male,39,136000.45,1,31708.53,0
621,France,Male,35,87619.29,1,143.34,0
769,Germany,Male,43,110182.54,1,87537.32,0
512,France,Male,36,129804.17,1,53020.9,0
588,France,Female,34,120777.88,1,131729.52,0
576,Germany,Male,29,130575.26,0,173629.78,0
668,France,Male,42,150461.07,1,108139.23,0
416,Germany,Female,41,122189.66,1,98301.61,0
741,Spain,Male,35,74371.49,0,99595.67,0
676,France,Male,33,171490.78,0,79099.64,0
673,Germany,Female,25,108244.82,1,103573.96,0
516,Spain,Female,33,0.0,1,58685.59,0
788,Spain,Male,36,109632.85,1,16149.13,0
831,Spain,Female,44,0.0,0,47729.33,0
707,Spain,Female,53,109663.47,1,52110.45,0
520,Germany,Male,61,133802.29,1,90304.01,0
785,France,Female,34,70302.48,1,68600.36,0
770,Spain,Male,46,190678.02,1,14725.36,0
738,Spain,Male,35,127290.61,1,16081.62,0
598,Spain,Female,64,62979.93,1,152273.57,0
768,France,Male,29,95984.69,1,73686.75,0
586,Germany,Male,32,149814.54,1,31830.06,0
797,France,Male,37,75263.7,1,85801.77,0
704,France,Male,23,166594.78,1,155823.2,0
802,Spain,Male,51,0.0,0,40855.79,0
737,France,Male,30,174356.13,0,31928.5,0
644,Spain,Male,49,0.0,1,145089.64,0
528,Germany,Female,29,170214.23,1,49284.0,0
628,Germany,Male,33,152143.89,1,32174.03,0
687,France,Male,34,128270.56,1,191092.62,0
743,Germany,Male,39,119695.75,0,26136.13,0
550,Germany,Male,36,113877.23,1,174921.91,0
813,France,Male,32,122889.88,1,26476.18,0
755,France,Male,38,148912.44,1,80416.16,0
702,France,Male,45,80793.58,1,27474.81,0
850,France,Female,34,92899.27,1,97465.89,0
773,France,Male,64,145578.28,0,186172.85,0
616,Spain,Male,30,0.0,1,199099.51,0
735,France,Male,44,120681.63,1,74836.34,0
722,France,Female,35,163943.89,1,15068.18,0
660,Spain,Male,30,0.0,1,129149.06,0
669,France,Female,33,0.0,0,107221.03,0
809,France,Male,43,0.0,1,132908.07,0
574,Spain,Male,30,120355.0,1,137793.35,0
616,France,Female,37,0.0,1,86242.18,0
548,France,Female,29,0.0,0,48673.18,0
686,Spain,Male,22,0.0,1,158974.45,0
668,France,Female,32,0.0,1,40652.33,0
731,Spain,Male,46,0.0,1,153015.42,0
721,France,Male,41,135071.12,1,64477.25,0
709,Spain,Male,23,0.0,0,129590.18,0
606,France,Male,34,0.0,1,161971.42,0
652,Spain,Male,58,0.0,0,170025.43,0
656,France,Female,39,0.0,1,141069.88,0
564,Spain,Male,31,125175.58,1,72757.33,0
537,Germany,Male,66,103291.25,1,130664.79,0
699,France,Female,39,0.0,0,93826.63,0
721,Spain,Male,57,0.0,1,195940.96,0
568,Germany,Female,29,129177.01,0,104617.99,0
744,Spain,Female,30,124037.28,1,142210.94,0
730,France,Female,36,148749.29,1,91830.75,0
522,Germany,Male,32,124450.36,1,165786.1,0
673,France,Male,32,121240.76,1,116969.73,0
639,Spain,Female,54,0.0,1,53843.71,0
739,Spain,Male,60,0.0,1,51637.67,0
622,Spain,Male,36,0.0,1,104852.6,0
680,Spain,Female,30,0.0,1,160131.58,0
675,Spain,Male,36,106190.55,0,22994.32,0
558,Spain,Male,45,0.0,1,131807.14,0
751,France,Male,30,165257.2,0,134822.05,0
611,France,Female,30,88594.14,1,196332.45,0
573,France,Male,27,128243.03,1,11631.34,0
747,Germany,Female,32,67495.04,0,77370.37,0
726,France,Female,32,0.0,0,185075.63,0
737,France,Male,41,101960.74,1,123547.28,0
540,Spain,Female,31,118158.74,1,158027.57,0
543,France,Male,35,137482.19,0,62389.35,0
662,France,Female,22,0.0,1,44377.65,0
553,France,Male,38,99844.68,0,187915.7,0
518,France,Female,45,105525.65,1,73418.29,0
557,France,Female,32,184686.41,1,14956.44,0
677,France,Male,46,57037.74,1,158531.01,0
620,Germany,Female,34,102251.57,1,120672.09,0
758,Germany,Female,47,95523.16,1,73294.48,0
602,France,Male,49,191808.73,0,97640.2,0
611,France,Female,40,100812.33,1,147358.27,0
682,France,Female,27,97893.2,1,166144.98,0
623,France,Female,57,71481.79,1,84421.34,0
570,France,Female,43,0.0,0,11417.26,0
527,France,Female,32,0.0,1,44099.75,0
744,Spain,Male,39,95161.75,1,19409.77,0
749,France,Female,33,74385.98,1,20164.47,0
659,Germany,Male,39,106259.63,1,198103.32,0
769,France,Male,29,0.0,1,172290.61,0
661,Spain,Male,20,0.0,1,110252.53,0
606,France,Female,36,0.0,0,155641.46,0
589,France,Female,46,107238.85,1,37024.28,0
537,Spain,Male,42,190569.23,0,127154.8,0
661,France,Female,37,136425.18,1,81102.81,0
846,France,Female,38,0.0,1,187616.16,0
720,France,Female,43,137824.03,1,172557.77,0
594,France,Female,31,79340.95,1,78255.86,0
780,Germany,Male,71,142550.25,1,122506.78,0
808,Spain,Female,67,124577.15,0,169894.4,0
655,France,Female,20,134397.61,0,28029.54,0
521,France,Male,37,105843.26,1,84908.2,0
714,Spain,Male,25,0.0,1,132979.43,0
753,Germany,Female,47,131160.85,1,197444.69,0
744,Germany,Male,41,190409.34,1,138361.48,0
760,France,Female,32,0.0,1,105969.05,0
498,France,Male,34,0.0,1,91711.66,0
801,Spain,Male,58,79954.61,1,30484.19,0
652,Spain,Male,41,115144.68,1,188905.43,0
581,France,Female,37,104255.03,1,86609.37,0
478,France,Female,32,71187.24,1,110593.62,0
735,France,Male,55,134140.68,1,2267.88,0
641,France,Male,35,0.0,1,93148.93,0
663,Spain,Male,27,0.0,1,188007.99,0
613,Spain,Male,34,0.0,1,41724.72,0
656,Spain,Male,32,136963.12,1,133814.28,0
680,France,Male,49,0.0,1,187008.45,0
695,Spain,Female,31,0.0,0,13998.88,0
771,France,Female,23,156123.73,1,72990.62,0
703,Germany,Male,42,63227.0,0,137316.32,0
670,France,Male,37,0.0,1,54229.74,0
713,France,Male,44,63438.91,1,64375.4,0
712,Spain,Female,48,0.0,1,183235.33,0
739,France,Male,41,0.0,0,143882.25,0
647,France,Female,42,0.0,1,51362.82,0
508,France,Female,31,0.0,1,6123.15,0
463,Spain,Female,35,0.0,1,1950.93,0
772,France,Female,35,0.0,0,25448.31,0
837,Germany,Male,38,126732.85,1,79577.38,0
793,France,Female,41,141806.46,1,102921.17,0
488,France,Female,34,0.0,1,181270.84,0
668,Spain,Male,34,0.0,0,99984.86,0
714,France,Male,28,122724.37,1,67057.27,0
548,Germany,Male,32,98986.28,1,55867.38,0
652,Spain,Male,71,0.0,1,120107.1,0
549,France,Male,37,112541.54,0,47432.43,0
553,Germany,Male,35,158584.28,1,43640.16,0
603,France,Male,30,0.0,1,47536.46,0
636,France,Male,34,84055.43,0,37490.84,0
526,France,Male,28,112070.44,0,126281.83,0
726,Germany,Male,50,94504.35,0,5078.9,0
765,France,Male,41,0.0,0,191215.61,0
716,Germany,Female,30,205770.78,0,65464.66,0
537,Germany,Female,41,138306.34,1,106761.47,0
711,Spain,Female,28,0.0,1,93959.96,0
620,Germany,Male,35,76989.97,1,17242.79,0
814,France,Male,49,0.0,0,157822.54,0
467,France,Male,57,0.0,1,114448.77,0
607,Germany,Male,38,98205.77,1,176318.27,0
584,France,Female,37,0.0,1,180363.56,0
753,France,Male,35,0.0,1,184843.77,0
664,France,Male,57,0.0,1,15304.08,0
621,France,Female,43,0.0,1,47578.45,0
606,Germany,Female,47,137138.2,0,53784.22,0
654,France,Male,37,83568.55,1,47046.72,0
570,France,Male,30,131406.56,1,47952.45,0
730,Germany,Male,38,38848.19,0,94003.11,0
660,Spain,Male,33,0.0,1,29664.45,0
635,Germany,Female,48,81556.89,1,191914.37,0
692,France,Male,28,61581.97,1,70179.91,0
701,Spain,Male,28,103421.32,0,76304.73,0
492,Germany,Male,51,117808.74,1,67311.12,0
744,France,Male,54,93806.31,0,140068.77,0
667,France,Male,27,156811.74,1,149402.59,0
495,France,Male,30,129755.99,0,172749.65,0
738,Germany,Male,35,101744.84,0,85185.44,0
707,France,Male,37,0.0,0,6035.51,0
580,France,Male,37,0.0,0,77108.66,0
531,Spain,Male,27,132576.25,0,7222.92,0
850,Spain,Female,45,114347.85,1,109089.04,0
776,Germany,Female,37,93124.04,1,196079.32,0
485,Germany,Female,30,156771.68,1,141148.21,0
601,Spain,Male,28,0.0,1,14665.28,0
699,France,Female,32,110559.46,1,127429.56,0
850,France,Female,37,153147.75,1,152235.3,0
585,Spain,Female,33,0.0,1,114182.07,0
668,Spain,Female,30,0.0,1,138465.7,0
682,France,Male,30,0.0,1,2053.42,0
751,Spain,Female,34,127095.14,0,479.54,0
638,Spain,Male,41,0.0,1,43889.41,0
754,France,Male,28,0.0,1,52615.62,0
752,France,Female,36,86837.95,1,105280.55,0
715,France,Male,28,160376.61,0,196853.11,0
526,Germany,Female,32,131938.92,1,1795.93,0
605,Germany,Male,19,166133.28,1,107994.99,0
572,France,Male,30,117696.67,1,100843.82,0
648,Germany,Female,45,118886.55,0,51636.7,0
642,France,Female,40,0.0,1,10712.82,0
669,France,Male,45,149364.58,0,173454.07,0
493,Germany,Female,35,178317.6,0,197428.64,0
499,France,Male,31,0.0,1,25950.49,0
651,France,Female,39,0.0,1,137452.57,0
501,France,Female,34,0.0,1,27380.99,0
666,Germany,Female,36,129118.5,0,139435.12,0
631,Spain,Male,46,160736.63,0,93503.02,0
548,Germany,Female,36,108913.84,1,140460.01,0
681,Germany,Female,44,105206.7,1,163558.36,0
723,France,Male,34,0.0,0,12092.03,0
630,Germany,Female,23,137964.51,0,174570.55,0
581,Spain,Male,30,53291.86,0,196582.28,0
687,France,Male,35,0.0,1,10334.05,0
813,Germany,Male,30,116416.94,0,85808.22,0
675,France,Male,28,0.0,1,134110.93,0
421,France,Male,34,0.0,1,96615.23,0
441,France,Male,60,140614.15,0,174381.23,0
740,France,Female,37,0.0,1,194270.91,0
485,France,Male,41,100254.76,1,12706.67,0
718,Spain,Male,32,0.0,1,41399.33,0
670,Spain,Male,67,158719.57,1,118607.4,0
624,Spain,Female,35,119656.45,1,4595.05,0
716,France,Female,29,87946.39,1,182531.74,0
705,France,Female,24,100169.51,1,121408.55,0
807,France,Male,42,118274.71,1,25885.72,0
526,Spain,Male,30,0.0,1,36251.0,0
665,Germany,Female,27,147435.96,0,187508.06,0
573,France,Female,36,0.0,1,56905.38,0
673,Spain,Male,39,138160.0,1,110468.51,0
516,France,Female,33,127305.5,1,120037.36,0
704,France,Female,40,95452.89,0,179964.55,0
584,Spain,Female,37,0.0,0,100835.19,0
606,Spain,Male,33,0.0,1,63176.77,0
710,Spain,Female,30,0.0,1,19500.1,0
622,Spain,Female,23,0.0,1,131389.39,0
485,Germany,Male,34,133658.24,1,70209.83,0
672,France,Male,34,0.0,0,22736.06,0
666,France,Male,40,0.0,1,147878.05,0
636,France,Male,36,117559.05,1,111573.3,0
850,France,Male,36,0.0,1,195033.07,0
553,France,Male,32,64082.09,0,109159.58,0
750,France,Male,22,0.0,0,105125.65,0
723,France,Male,25,0.0,1,134509.47,0
850,Spain,Male,22,0.0,1,144385.54,0
655,France,Female,32,0.0,1,71047.51,0
557,Spain,Male,36,113110.26,1,98413.1,0
578,France,Male,38,82259.29,1,8996.97,0
594,France,Male,23,156267.59,1,160968.44,0
639,Spain,Male,34,149940.04,0,156648.81,0
654,France,Female,24,145081.73,1,130075.07,0
513,France,Female,37,0.0,1,110142.34,0
752,Germany,Female,38,101648.5,1,172001.44,0
646,France,Male,40,93680.43,1,179473.26,0
736,Spain,Male,32,0.0,0,79082.62,0
765,Germany,Male,36,92310.54,1,72924.56,0
776,France,Female,31,0.0,1,112349.51,0
584,Spain,Female,30,0.0,1,185201.58,0
850,Germany,Female,47,99219.47,1,122141.13,0
748,Germany,Female,31,99557.94,1,199255.32,0
724,Spain,Male,39,0.0,0,95562.81,0
563,France,Male,35,106250.72,0,39546.32,0
759,Spain,Male,38,0.0,1,20778.39,0
649,France,Female,35,108306.44,1,192486.24,0
687,France,Female,31,0.0,0,145411.39,0
695,Spain,Male,28,96020.86,1,57992.49,0
675,Spain,Male,33,0.0,1,45348.08,0
698,France,Male,27,0.0,1,111471.55,0
639,Spain,Female,27,0.0,1,82938.99,0
660,Germany,Male,39,134599.33,1,183095.87,0
728,France,Female,69,0.0,1,131804.86,0
711,France,Female,37,113899.92,0,80215.2,0
507,France,Male,33,0.0,1,85411.01,0
736,Spain,Female,26,135889.13,1,165692.03,0
638,Germany,Male,25,148045.45,1,114722.42,0
700,France,Female,32,0.0,0,95740.37,0
558,France,Male,31,0.0,1,198269.08,0
681,Spain,Male,65,134714.7,0,190419.81,0
593,Spain,Female,46,76597.79,1,54453.72,0
526,Spain,Male,35,0.0,1,105618.14,0
592,France,Female,62,0.0,1,100941.57,0
669,France,Male,46,0.0,0,8487.75,0
781,France,Male,29,0.0,0,172097.4,0
710,Spain,Male,33,0.0,1,168313.17,0
648,France,Female,44,0.0,1,58652.23,0
609,Spain,Female,45,89122.3,1,199256.98,0
665,France,Female,37,160389.82,0,183542.08,0
676,France,Male,20,80569.73,0,68621.98,0
497,Spain,Male,37,128650.11,1,163641.53,0
592,France,Male,27,0.0,1,19645.65,0
505,Germany,Male,29,145541.56,1,58019.95,0
656,Spain,Male,26,139584.57,1,36308.93,0
642,France,Male,40,109219.83,1,52827.51,0
748,France,Male,34,84009.47,1,137001.1,0
678,France,Female,35,0.0,1,125518.32,0
611,Spain,Female,28,96381.68,1,181419.29,0
712,Germany,Male,37,93978.96,1,60651.77,0
543,France,Male,64,0.0,1,148305.82,0
707,France,Female,46,127476.73,1,146011.55,0
598,Spain,Male,41,0.0,1,161954.43,0
734,Germany,Female,30,123040.38,1,76503.06,0
465,Spain,Female,33,0.0,1,95500.98,0
751,Germany,Female,36,169831.46,1,27758.36,0
648,Spain,Male,35,0.0,0,122899.01,0
566,Spain,Male,44,0.0,1,66462.79,0
618,Germany,Male,41,37702.79,1,195775.48,0
678,Germany,Female,40,128644.46,0,167673.37,0
569,Spain,Male,38,0.0,0,79618.79,0
484,Spain,Male,36,0.0,1,186136.48,0
673,France,Female,44,133444.97,0,5708.19,0
650,Germany,Female,35,165982.43,1,24482.16,0
617,France,Female,30,0.0,1,92621.9,0
757,France,Female,44,123322.15,1,137136.29,0
755,Germany,Female,38,82083.52,0,10333.78,0
746,France,Female,29,105599.67,1,43106.17,0
585,France,Female,33,152805.05,1,63239.65,0
495,France,Male,47,137682.68,1,71071.47,0
568,France,Male,30,73054.37,1,27012.0,0
592,Germany,Male,36,104702.65,1,107948.72,0
691,France,Male,37,149405.18,1,146411.6,0
623,Spain,Female,40,0.0,1,31669.18,0
550,France,Male,31,142200.19,1,122221.71,0
602,Spain,Female,22,141604.76,1,30379.6,0
567,Spain,Female,45,157320.51,1,62193.92,0
667,France,Male,40,72945.29,1,98931.5,0
715,France,Male,32,175307.32,1,187051.23,0
570,France,Female,33,0.0,1,124641.42,0
590,France,Female,45,81828.22,1,52167.97,0
702,France,Male,37,150525.8,1,94728.49,0
623,France,Female,35,130557.24,1,47880.71,0
628,France,Male,45,0.0,1,96862.56,0
614,France,Female,43,0.0,1,109041.53,0
656,Germany,Female,23,163549.63,0,21085.12,0
686,France,Male,25,0.0,0,16459.37,0
640,Germany,Male,26,90402.77,1,3298.65,0
679,Germany,Male,58,125850.53,1,87008.17,0
708,Spain,Female,41,0.0,0,157003.99,0
586,Spain,Female,33,66948.67,1,140759.03,0
763,Spain,Female,37,0.0,1,149705.25,0
629,France,Male,32,0.0,0,77965.44,0
521,France,Male,43,0.0,1,93180.09,0
751,France,Female,39,0.0,1,84175.34,0
530,Germany,Female,42,99948.45,0,97338.62,0
620,France,Male,36,0.0,1,145937.99,0
445,France,Male,64,136770.67,0,43678.06,0
754,Spain,Female,32,0.0,1,89520.75,0
652,France,Female,74,0.0,1,937.15,0
722,France,Male,37,0.0,0,120906.83,0
803,France,Female,65,151659.52,0,6930.17,0
526,Spain,Male,38,0.0,0,58010.98,0
826,Spain,Male,41,146466.46,0,180934.67,0
526,Germany,Male,34,122726.56,1,46772.36,0
679,France,Male,37,74260.03,1,194617.98,0
850,France,Female,38,106831.69,0,148977.72,0
581,France,Female,27,102258.11,1,194681.6,0
687,Germany,Female,34,111388.18,1,148564.76,0
792,France,Male,31,71269.89,0,125912.77,0
561,Spain,Female,33,0.0,1,45261.47,0
684,France,Male,30,0.0,1,83473.82,0
782,Spain,Female,41,0.0,1,132943.88,0
715,Germany,Male,42,88120.97,1,21333.22,0
649,France,Female,42,0.0,0,22974.01,0
785,Spain,Female,31,121691.54,0,81778.72,0
554,Germany,Female,36,157780.93,1,6089.13,0
639,France,Male,32,0.0,1,111340.36,0
583,France,Male,36,0.0,0,5571.59,0
527,Spain,Female,46,131414.76,1,54947.51,0
756,France,Male,37,132623.6,1,58974.0,0
701,France,Male,37,0.0,1,163457.55,0
719,Spain,Male,38,0.0,1,126876.47,0
530,France,Male,25,162560.32,1,64129.03,0
631,Spain,Male,29,0.0,1,197963.46,0
663,France,Female,42,82228.67,1,71359.78,0
493,Spain,Female,48,0.0,1,48545.1,0
501,France,Male,40,125832.2,1,100433.83,0
684,France,Female,41,135203.81,1,121967.88,0
836,Spain,Female,41,150302.84,1,156036.19,0
727,Spain,Female,41,0.0,0,47468.56,0
665,Spain,Female,32,0.0,1,22487.45,0
720,Germany,Female,37,156282.79,1,45985.52,0
698,France,Female,39,0.0,0,47455.82,0
590,France,Male,31,112211.61,1,26261.42,0
767,France,Male,48,0.0,0,175458.21,0
697,France,Female,42,0.0,1,61312.15,0
505,Germany,Female,37,122453.97,1,52693.99,0
627,Spain,Male,48,132759.8,1,78899.22,0
657,France,Male,38,0.0,1,185827.74,0
779,France,Female,26,0.0,0,111906.0,0
684,France,Male,35,135871.5,1,87219.41,0
708,Germany,Male,37,153366.13,1,26912.34,0
699,Spain,Male,34,0.0,1,76510.46,0
741,France,Female,64,69311.16,1,59237.72,0
611,France,Male,38,0.0,1,63202.0,0
516,France,Male,35,128653.59,1,127558.26,0
705,France,Female,31,119794.67,0,182528.44,0
678,France,Female,41,0.0,0,13160.03,0
587,Germany,Female,38,132122.42,0,31730.32,0
493,France,Male,36,0.0,1,65816.53,0
527,Spain,Male,37,93722.73,1,139093.73,0
537,France,Male,26,106397.75,0,103563.23,0
641,France,Male,57,0.0,1,122449.18,0
601,France,Female,38,0.0,1,165196.65,0
577,Spain,Male,35,110080.3,1,109794.31,0
730,Spain,Female,62,0.0,1,162889.1,0
754,France,Female,47,185513.67,1,27438.83,0
500,France,Male,45,109162.82,1,126145.08,0
721,Germany,Male,37,98459.6,0,90821.66,0
494,France,Female,35,112727.06,1,183752.91,0
641,Spain,Female,36,0.0,1,102021.39,0
821,France,Female,28,0.0,1,36754.13,0
